Index,authorFollowersCount,authorName,authorProfileUrl,authorType,isRepost,postedAtISO,scrappingDate,text,timeSincePosted,url,source_file,authorHeadline,image,title,emails,email_count,links,link_count,postTime,postStatus
36,97K,Hires Me | وظفني,https://www.linkedin.com/company/hiresmeai/,Company,False,2024-11-01T11:00:02.978Z,2024-11-01 14:40:19,"شاغر وظيفي في مشروع محطة تنقية المياه 

 
فني سحب عينات ميداني
جدة 

   المهام والمسؤوليات:
• القيام بجمع عينات المياه من مواقع مختلفة حسب الجدول الزمني المحدد.  
• ⁠توثيق العينات وإرسالها إلى المختبر لتحليلها.  
• ⁠ضمان اتباع معايير السلامة والجودة أثناء جمع العينات.  

   المتطلبات:
• خبرة سنة على الأقل في سحب عينات المياه الميدانية.  
• ⁠القدرة على التعامل مع المعدات التقنية الخاصة بسحب العينات.  

للتقديم:
يرجى إرسال السيرة الذاتية إلى الإيميل مع ذكر المسمى الوظيفي: 
irec.irec.a@gmail.com


#الرياض #الدمام #جدة
#Saudi #وظائف_شاغرة #وظائف #وظيفة #السعودية 
----------------------------------------------------------
خدمة ارسال سيرتك الذاتية الى 3000 شركات التوظيف 
www.hiresme.ai",1h,https://www.linkedin.com/feed/update/urn:li:activity:7258070279166251009?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7258070279166251009%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,-,-,['irec.irec.a@gmail.com'],1,[],0,2024-11-01 11:00:02.978,Empty
37,22K,منتدي التوظيف السعودي,https://www.linkedin.com/company/%D9%85%D9%86%D8%AA%D8%AF%D9%8A-%D8%A7%D9%84%D8%AA%D9%88%D8%B8%D9%8A%D9%81-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/,Company,False,2024-10-31T18:25:01.034Z,2024-11-01 14:40:19,"إعلان وظيفة شاغرة:

⬅️ مدير القطاع الطبي
🌑 جدة
المؤهلات والخبرات:

- درجة البكالوريوس في الإدارة الصحية، الطب، أو أي تخصص ذو صلة (يفضل الحاصلين على شهادات عليا)
- خبرة لا تقل عن 10 سنوات في القطاع الطبي، منها 5 سنوات على الأقل في دور إداري
- معرفة شاملة بالقوانين والتشريعات الصحية في المملكة العربية السعودية
- مهارات قيادية قوية وقدرة على إدارة فرق متعددة التخصصات
- مهارات ممتازة في التواصل وحل المشكلات واتخاذ القرارات

المميزات:

- راتب تنافسي ومزايا أخرى
- بيئة عمل محفزة وفرص للنمو المهني


للتقديم:

يرجى إرسال السيرة الذاتية إلى البريد الإلكتروني التالي:

hireprohub@gmail.com

📌 انضم الي مجموعتنا علي التيليجرام لمزيد من الشواغر الوظيفية
🔗 (https://lnkd.in/dC2C8PGz)
#وظيفة #توظيف #الخبر #السعودية #المجتمع_الوظيفي #شواغر #الدمام",18h,https://www.linkedin.com/feed/update/urn:li:activity:7257819871063724032?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7257819871063724032%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,-,-,['hireprohub@gmail.com'],1,['https://lnkd.in/dC2C8PGz)'],1,2024-10-31 18:25:01.034,Empty
38,97K,Hires Me | وظفني,https://www.linkedin.com/company/hiresmeai/,Company,False,2024-11-01T11:00:01.044Z,2024-11-01 14:40:19,"شركة كبرى تعلن عن رغبتها فى تعيين 

- منسق عمليات
 جده 

المتطلبات:
• خبره في نفس المجال
• ⁠إجادة اللغة الانجليزية 

للتقديم :
الرجاء ارسال السيرة الذاتية على الايميل ادناه مع ضرورة كتابة المسمى الوظيفي ( منسق عمليات ) عنوان:

job123@sigmaksa.com


#الرياض #الدمام #جدة
#Saudi #وظائف_شاغرة #وظائف #وظيفة #السعودية 
----------------------------------------------------------
خدمة ارسال سيرتك الذاتية الى 3000 شركات التوظيف 
www.hiresme.ai",1h,https://www.linkedin.com/feed/update/urn:li:activity:7258070271054532608?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7258070271054532608%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,-,-,['job123@sigmaksa.com'],1,[],0,2024-11-01 11:00:01.044,Empty
39,1,ANSHRLI,https://www.linkedin.com/company/anshrli/,Company,False,2024-10-31T18:00:03.314Z,2024-11-01 14:40:19,"نمنحك لمسة إبداعية لمواكبة أحدث التقنيات 

في انشرلي نقوم بنشر سيرتك في مدينتى جدة و مكة بطريقة سلسة وأسرع من الإنترنت

تواصل معنا الآن عبر الرابط الالكتروني أو رقم الواتس أب 551503051 
https://anshrlii.com/

#وظائف_السعودية #وظائف #hiring #CV #Apply #Job #وظيفة #ATS #مقابلة #انشرلي #السعودية ",18h,https://www.linkedin.com/feed/update/urn:li:activity:7257813589170753539?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7257813589170753539%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,https://media.licdn.com/dms/image/v2/D4E22AQHhzTZsFF_1fA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1729512312726?e=1733356800&v=beta&t=l0jVWyaqHdQ0lNWO3r1FvVtrzfPG-mIrKdiG-GotcCU,-,[],0,['https://anshrlii.com/'],1,2024-10-31 18:00:03.314,Empty
40,5K,وظائف جدة 24,https://www.linkedin.com/company/jobsjeddah24/,Company,False,2024-10-31T18:04:03.645Z,2024-11-01 14:40:19,"(🔰) (للثانوي فأعلى) وظيفة إدارية (قطاع حكومي) بدون خبرة:

جامعة الملك سعود للعلوم، توفر وظيفة إدارية (للرجال والنساء) توظيف مباشر.

🔗 للتقديم ( https://lnkd.in/diu882R2) 
➖",18h,https://www.linkedin.com/feed/update/urn:li:activity:7257814597192110080?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7257814597192110080%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,-,-,[],0,['https://lnkd.in/diu882R2)'],1,2024-10-31 18:04:03.645,Empty
41,706K,وظائف قطر,https://www.linkedin.com/company/qatar-careers/,Company,False,2024-10-31T17:51:29.055Z,2024-11-01 14:40:19,"ملخص وظائف قطر اليوم 31-10-2024.
.
تابعونا تليجرام :- https://lnkd.in/e8Pi5GHu
.
.
.
.
.
.
.
.
.
.
.
#recruitment #وظائف #jobs #recruiting #توظيف #careers #hr #السعودية #job #search #وظائف_الشرقية #وظيفة_شاغرة #التوظيف #وظيفه #وظائف_اليوم #وظائف_الرياض #hunting #توطين #وظائف_إدارية #الرياض #طاقات #saudi #ساعد_تتساعد #riyadh #الموارد_البشرية #بنك_الرياض #جدة #عاجل #الامارات #عمان #هام #humanresources #قطر #خبر #وظائف_السعودية #الدمام #وظائف_عمان #كلمني_عربي #السلطنة #humanresources #وظيفة #اللغة #qatar #oil #work #banque #petroleum #people #الطب #energy #الطيران #amazon #development #الصحة #markets #hotels #accorhotels #hospital #الأبحاث #egypt #airlines #oilandgas #insurance #microsoft #oilgas #university #power #pwc #middleeast #bank #canada #deloitte #medicine #aviation #الطاقة #health #education #التسويق #إدارة #الهندسة #team #investment #engineer #projects #devops #remotework #engineers #azure #design #india #management #digital #opportunities #engineering #culture #china #microservices #infrastructure #agile #java #kubernetes #software #cloud #python #network #experience #linux #docker #bigdata #softwaredevelopment #programming #sql #reference",18h,https://www.linkedin.com/pulse/%D9%85%D9%84%D8%AE%D8%B5-%D9%88%D8%B8%D8%A7%D8%A6%D9%81-%D9%82%D8%B7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-31-10-2024-qatar-careers-xfq7e,Kx3OfGwvd4uy8F06J_results,-,https://media.licdn.com/dms/image/v2/D4E12AQHuvnYhZ3js0Q/article-cover_image-shrink_600_2000/article-cover_image-shrink_600_2000/0/1730396988797?e=1735776000&v=beta&t=35LwKDqkyLSLt3udZwbYFgrxdK0tlxAp0dGEc_zH7jQ,ملخص وظائف قطر اليوم 31-10-2024,[],0,['https://lnkd.in/e8Pi5GHu'],1,2024-10-31 17:51:29.055,Empty
42,2K,وظائف محاسبة و مالية 💰🇸🇦,https://www.linkedin.com/company/ksaaccountjobs/,Company,False,2024-10-31T17:49:12.023Z,2024-11-01 14:40:19,"(🟠) 20 وظيفة شاغرة في عدة مدن برواتب تنافسية لدى شركة الجميل العالمية 

▪️ محاسب عام  
📍مكان العمل: #المدينة #مكة #الطائف #جازان #الرياض #جدة #عسير 

🔗 للتقديم ( https://lnkd.in/et-W5eQg)
➖",18h,https://www.linkedin.com/feed/update/urn:li:activity:7257810857458286592?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7257810857458286592%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,-,-,[],0,['https://lnkd.in/et-W5eQg)'],1,2024-10-31 17:49:12.023,Empty
43,3K,وظائف في جميع انحاء الدول العربية,https://www.linkedin.com/company/%D9%88%D8%B8%D8%A7%D8%A6%D9%81-%D9%81%D9%8A-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%86%D8%AD%D8%A7%D8%A1-%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/,Company,False,2024-10-31T17:48:22.231Z,2024-11-01 14:40:19,"احدث وظائف قطر اليوم - حصرية 31-10-2024

مجموعة الجيدة قطر تعلن وظائف شاغرة لحملة المؤهلات المختلفة برواتب تصل 25,000 ريال قطري
رابط التقديم : https://lnkd.in/eCWhAb6N


شركة Eni للبترول تعلن وظائف شاغرة لمختلف التخصصات برواتب ومزايا عالية لعام 2024م
رابط التقديم : https://sha5r.com/enijobs/


وظائف وزارة الصحة القطرية 2024 لمختلف التخصصات للجنسين برواتب تصل 11,000 ريال قطري
رابط التقديم : https://lnkd.in/emPc4z9a


وظائف حكومية في قطر 2024 وظائف في مؤسسات خيرية قطر لحملة المؤهلات المختلفة للجنسين
رابط التقديم : https://sha5r.com/moasasa/


وظائف شركات الملاحة البحرية في قطر لحملة المؤهلات المختلفة برواتب تصل 24,000 ريال قطري
رابط التقديم : https://lnkd.in/eB7m4PDf

















#recruitment #وظائف #jobs #recruiting #توظيف #careers #hr #السعودية #job #search #وظائف_الشرقية #وظيفة_شاغرة #التوظيف #وظيفه #وظائف_اليوم #وظائف_الرياض #hunting #توطين #وظائف_إدارية #الرياض #طاقات #saudi #ساعد_تتساعد #riyadh #الموارد_البشرية #بنك_الرياض #جدة #عاجل #الامارات #عمان #هام #humanresources #قطر #خبر #وظائف_السعودية #الدمام #وظائف_عمان #كلمني_عربي #السلطنة #humanresources #وظيفة #اللغة #qatar #oil #work #banque #petroleum #people #الطب #energy #الطيران #amazon #development #الصحة #markets #hotels #accorhotels #hospital #الأبحاث #egypt #airlines #oilandgas #insurance #microsoft #oilgas #university #power #pwc #middleeast #bank #canada #deloitte #medicine #aviation #الطاقة #health #education #التسويق #إدارة #الهندسة #team #investment #engineer #projects #devops #remotework #engineers #azure #design #india #management #digital #opportunities #engineering #culture #china #microservices #infrastructure #agile #java #kubernetes #software #cloud #python #network #experience #linux #docker #bigdata #softwaredevelopment #programming #sql #reference",18h,https://www.linkedin.com/feed/update/urn:li:activity:7257810648615587840?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7257810648615587840%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,https://media.licdn.com/dms/image/v2/D4E22AQGaYnvQFfiSqw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1730396900244?e=1733356800&v=beta&t=f5v2O4vCfiOWoQCoWg0N6JfS4PRjeD6cD7gSPFSNBAA,-,[],0,"['https://lnkd.in/eCWhAb6N', 'https://sha5r.com/enijobs/', 'https://lnkd.in/emPc4z9a', 'https://sha5r.com/moasasa/', 'https://lnkd.in/eB7m4PDf']",5,2024-10-31 17:48:22.231,Empty
44,5K,وظائف جدة 24,https://www.linkedin.com/company/jobsjeddah24/,Company,False,2024-10-31T18:03:47.937Z,2024-11-01 14:40:19,"(🔰) توظيف فوري عاجل (115 وظيفة) لدى إحدى شركات (صندوق الاستثمارات العامة) للثانوية، الدبلوم، البكالوريوس (أكثر من 50 تخصص):

▪️ جميع التخصصات الإدارية والمالية والقانونية.
▪️ جميع التخصصات الهندسية والفنيـة.
▪️ جميع التخصصات التقنية والحاسب.
▪️ التخصصات الكمية والعلوم، وأخرى.

🔗 للتقديم (https://lnkd.in/d5ETbsTN )
➖",18h,https://www.linkedin.com/feed/update/urn:li:activity:7257814531307880449?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7257814531307880449%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,-,-,[],0,['https://lnkd.in/d5ETbsTN'],1,2024-10-31 18:03:47.937,Empty
45,706K,وظائف قطر,https://www.linkedin.com/company/qatar-careers/,Company,False,2024-10-31T17:48:52.346Z,2024-11-01 14:40:19,"احدث وظائف قطر اليوم - حصرية 31-10-2024

مجموعة الجيدة قطر تعلن وظائف شاغرة لحملة المؤهلات المختلفة برواتب تصل 25,000 ريال قطري
رابط التقديم : https://lnkd.in/eCWhAb6N


شركة Eni للبترول تعلن وظائف شاغرة لمختلف التخصصات برواتب ومزايا عالية لعام 2024م
رابط التقديم : https://sha5r.com/enijobs/


وظائف وزارة الصحة القطرية 2024 لمختلف التخصصات للجنسين برواتب تصل 11,000 ريال قطري
رابط التقديم : https://lnkd.in/emPc4z9a


وظائف حكومية في قطر 2024 وظائف في مؤسسات خيرية قطر لحملة المؤهلات المختلفة للجنسين
رابط التقديم : https://sha5r.com/moasasa/


وظائف شركات الملاحة البحرية في قطر لحملة المؤهلات المختلفة برواتب تصل 24,000 ريال قطري
رابط التقديم : https://lnkd.in/eB7m4PDf

















#recruitment #وظائف #jobs #recruiting #توظيف #careers #hr #السعودية #job #search #وظائف_الشرقية #وظيفة_شاغرة #التوظيف #وظيفه #وظائف_اليوم #وظائف_الرياض #hunting #توطين #وظائف_إدارية #الرياض #طاقات #saudi #ساعد_تتساعد #riyadh #الموارد_البشرية #بنك_الرياض #جدة #عاجل #الامارات #عمان #هام #humanresources #قطر #خبر #وظائف_السعودية #الدمام #وظائف_عمان #كلمني_عربي #السلطنة #humanresources #وظيفة #اللغة #qatar #oil #work #banque #petroleum #people #الطب #energy #الطيران #amazon #development #الصحة #markets #hotels #accorhotels #hospital #الأبحاث #egypt #airlines #oilandgas #insurance #microsoft #oilgas #university #power #pwc #middleeast #bank #canada #deloitte #medicine #aviation #الطاقة #health #education #التسويق #إدارة #الهندسة #team #investment #engineer #projects #devops #remotework #engineers #azure #design #india #management #digital #opportunities #engineering #culture #china #microservices #infrastructure #agile #java #kubernetes #software #cloud #python #network #experience #linux #docker #bigdata #softwaredevelopment #programming #sql #reference",18h,https://www.linkedin.com/feed/update/urn:li:activity:7257810774926987266?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7257810774926987266%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,https://media.licdn.com/dms/image/v2/D4E22AQEk_GxSRzWlUg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1730396931437?e=1733356800&v=beta&t=nKCLDGYMBozHEJoyTq4JgpmE8VS83YaSea_GfP6y8GE,-,[],0,"['https://lnkd.in/eCWhAb6N', 'https://sha5r.com/enijobs/', 'https://lnkd.in/emPc4z9a', 'https://sha5r.com/moasasa/', 'https://lnkd.in/eB7m4PDf']",5,2024-10-31 17:48:52.346,Empty
46,3K,وظائف صحية طبية و صيدلية 🩺🇸🇦,https://www.linkedin.com/company/ksamedicaljobs/,Company,False,2024-10-31T17:35:00.011Z,2024-11-01 14:40:19,"(🎀) 50 وظيفة نسائية براتب أكثر من 8000 في شركة مستشفيات ومراكز مغربي

 ▪️أخصائي تمريض.
📍 مكان العمل: #جدة

🔗 للتقديم ( https://lnkd.in/eRJS4acy)
➖",19h,https://www.linkedin.com/feed/update/urn:li:activity:7257807283860992000?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7257807283860992000%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,Kx3OfGwvd4uy8F06J_results,-,-,-,[],0,['https://lnkd.in/eRJS4acy)'],1,2024-10-31 17:35:00.011,Empty
